path,method,target_model,suite,seed,duration_sec,device,study_id,source_profile,dataset,model_family,source_model,defense_profile,thread_env_MKL_NUM_THREADS,thread_env_OMP_NUM_THREADS,adversarial_successes,asr,clean_accuracy,clean_drop,eligible_examples,examples,jpeg_clean_accuracy,linf,lpips,mean_estimator_time,ssim,evidence_tier,evidence_status,timing_scope,run_directory,source_file,claim_scope,perturbation_budget,structure_variant,run_config,inclusion_policy
cpu_structure_no_vf/runs/vf_advjpeg/mobilenet_v2/dynamic_uniform/seed_42.json,vf_advjpeg,mobilenet_v2,dynamic_uniform,42,22.03144389996305,cpu,cpu_structure_no_vf,r18_only,pet37,cnn,resnet18,standard,,,23,0.2421052631578947,0.7421875,0.03125,95,128,0.7109375,0.0313725769519805,,0.1742390833242097,0.886511892080307,tier_a_cpu,supported,end_to_end_and_estimator,cpu_structure_no_vf/runs,cpu_structure_no_vf/analysis/all_results.csv,structure_ablation,8/255,no_vf,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_structure_no_vf.yaml,included_in_cpu_structure_ablation_only
cpu_structure_no_vf/runs/vf_advjpeg/mobilenet_v2/dynamic_uniform/seed_43.json,vf_advjpeg,mobilenet_v2,dynamic_uniform,43,22.285047700162977,cpu,cpu_structure_no_vf,r18_only,pet37,cnn,resnet18,standard,,,26,0.2736842105263158,0.7421875,0.078125,95,128,0.6640625,0.0313725769519805,,0.1743344822874254,0.8866413347423077,tier_a_cpu,supported,end_to_end_and_estimator,cpu_structure_no_vf/runs,cpu_structure_no_vf/analysis/all_results.csv,structure_ablation,8/255,no_vf,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_structure_no_vf.yaml,included_in_cpu_structure_ablation_only
cpu_structure_no_vf/runs/vf_advjpeg/mobilenet_v2/dynamic_uniform/seed_44.json,vf_advjpeg,mobilenet_v2,dynamic_uniform,44,21.9605034000706,cpu,cpu_structure_no_vf,r18_only,pet37,cnn,resnet18,standard,,,22,0.231578947368421,0.7421875,0.0390625,95,128,0.703125,0.0313725769519805,,0.1738583635281732,0.886861402541399,tier_a_cpu,supported,end_to_end_and_estimator,cpu_structure_no_vf/runs,cpu_structure_no_vf/analysis/all_results.csv,structure_ablation,8/255,no_vf,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_structure_no_vf.yaml,included_in_cpu_structure_ablation_only
cpu_structure_no_vf/runs/vf_advjpeg/mobilenet_v2/dynamic_uniform/seed_45.json,vf_advjpeg,mobilenet_v2,dynamic_uniform,45,21.998481400078163,cpu,cpu_structure_no_vf,r18_only,pet37,cnn,resnet18,standard,,,25,0.2631578947368421,0.7421875,0.0546875,95,128,0.6875,0.0313725769519805,,0.1754811145729036,0.886943019926548,tier_a_cpu,supported,end_to_end_and_estimator,cpu_structure_no_vf/runs,cpu_structure_no_vf/analysis/all_results.csv,structure_ablation,8/255,no_vf,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_structure_no_vf.yaml,included_in_cpu_structure_ablation_only
cpu_structure_no_vf/runs/vf_advjpeg/mobilenet_v2/dynamic_uniform/seed_46.json,vf_advjpeg,mobilenet_v2,dynamic_uniform,46,21.869722599862143,cpu,cpu_structure_no_vf,r18_only,pet37,cnn,resnet18,standard,,,26,0.2736842105263158,0.7421875,0.0703125,95,128,0.671875,0.0313725769519805,,0.1735675229210755,0.8866432197391987,tier_a_cpu,supported,end_to_end_and_estimator,cpu_structure_no_vf/runs,cpu_structure_no_vf/analysis/all_results.csv,structure_ablation,8/255,no_vf,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_structure_no_vf.yaml,included_in_cpu_structure_ablation_only
cpu_structure_no_vf/runs/vf_advjpeg/mobilenet_v2/static_q80/seed_42.json,vf_advjpeg,mobilenet_v2,static_q80,42,21.844409399898723,cpu,cpu_structure_no_vf,r18_only,pet37,cnn,resnet18,standard,,,23,0.2421052631578947,0.7421875,0.03125,95,128,0.7109375,0.0313725769519805,,0.1738011020909956,0.8860570192337036,tier_a_cpu,supported,end_to_end_and_estimator,cpu_structure_no_vf/runs,cpu_structure_no_vf/analysis/all_results.csv,structure_ablation,8/255,no_vf,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_structure_no_vf.yaml,included_in_cpu_structure_ablation_only
cpu_structure_no_vf/runs/vf_advjpeg/mobilenet_v2/static_q80/seed_43.json,vf_advjpeg,mobilenet_v2,static_q80,43,22.11015209998004,cpu,cpu_structure_no_vf,r18_only,pet37,cnn,resnet18,standard,,,23,0.2421052631578947,0.7421875,0.03125,95,128,0.7109375,0.0313725769519805,,0.1729059052110338,0.8862456977367401,tier_a_cpu,supported,end_to_end_and_estimator,cpu_structure_no_vf/runs,cpu_structure_no_vf/analysis/all_results.csv,structure_ablation,8/255,no_vf,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_structure_no_vf.yaml,included_in_cpu_structure_ablation_only
cpu_structure_no_vf/runs/vf_advjpeg/mobilenet_v2/static_q80/seed_44.json,vf_advjpeg,mobilenet_v2,static_q80,44,22.17896179994568,cpu,cpu_structure_no_vf,r18_only,pet37,cnn,resnet18,standard,,,23,0.2421052631578947,0.7421875,0.03125,95,128,0.7109375,0.0313725769519805,,0.1745610625051389,0.8869255371391773,tier_a_cpu,supported,end_to_end_and_estimator,cpu_structure_no_vf/runs,cpu_structure_no_vf/analysis/all_results.csv,structure_ablation,8/255,no_vf,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_structure_no_vf.yaml,included_in_cpu_structure_ablation_only
cpu_structure_no_vf/runs/vf_advjpeg/mobilenet_v2/static_q80/seed_45.json,vf_advjpeg,mobilenet_v2,static_q80,45,21.856370100053027,cpu,cpu_structure_no_vf,r18_only,pet37,cnn,resnet18,standard,,,21,0.2210526315789473,0.7421875,0.03125,95,128,0.7109375,0.0313725769519805,,0.1744795895817029,0.8863661475479603,tier_a_cpu,supported,end_to_end_and_estimator,cpu_structure_no_vf/runs,cpu_structure_no_vf/analysis/all_results.csv,structure_ablation,8/255,no_vf,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_structure_no_vf.yaml,included_in_cpu_structure_ablation_only
cpu_structure_no_vf/runs/vf_advjpeg/mobilenet_v2/static_q80/seed_46.json,vf_advjpeg,mobilenet_v2,static_q80,46,21.98459120001644,cpu,cpu_structure_no_vf,r18_only,pet37,cnn,resnet18,standard,,,22,0.231578947368421,0.7421875,0.03125,95,128,0.7109375,0.0313725769519805,,0.1730201864532621,0.8864143677055836,tier_a_cpu,supported,end_to_end_and_estimator,cpu_structure_no_vf/runs,cpu_structure_no_vf/analysis/all_results.csv,structure_ablation,8/255,no_vf,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_structure_no_vf.yaml,included_in_cpu_structure_ablation_only
