study_id,source_profile,dataset,model_family,source_model,defense_profile,target_model,suite,paper_visible_retention_row,n,eligible_total,baseline_success_total,candidate_success_total,baseline_asr_mean,candidate_asr_mean,zero_baseline_seed_count,low_baseline_seed_count,baseline_seed_asr_values,per_seed_asr_retention_mean,aggregate_asr_retention,retention_metric_gap,baseline_viability_pass,baseline_viability_reason
cpu_eps_12_255,r18_only,pet37,cnn,resnet18,standard,mobilenet_v2,dynamic_uniform,True,5,475,178,173,0.3747368421052631,0.3642105263157895,0,0,0.347368421053;0.368421052632;0.378947368421;0.368421052632;0.410526315789,0.973772893772894,0.9719101123595506,0.0018627814133432,True,pass
cpu_eps_12_255,r18_only,pet37,cnn,resnet18,standard,mobilenet_v2,static_q80,True,5,475,178,179,0.3747368421052631,0.3768421052631578,0,0,0.4;0.410526315789;0.347368421053;0.326315789474;0.389473684211,1.0092463876844182,1.0056179775280898,0.0036284101563284,True,pass
