path,method,target_model,suite,seed,duration_sec,device,study_id,source_profile,dataset,model_family,source_model,defense_profile,thread_env_MKL_NUM_THREADS,thread_env_OMP_NUM_THREADS,adversarial_successes,asr,clean_accuracy,clean_drop,eligible_examples,examples,jpeg_clean_accuracy,linf,lpips,mean_estimator_time,ssim,evidence_tier,evidence_status,timing_scope,run_directory,source_file,claim_scope,perturbation_budget,run_config,inclusion_policy
cpu_eps_12_255/runs/baseline_diffjpeg/mobilenet_v2/dynamic_uniform/seed_42.json,baseline_diffjpeg,mobilenet_v2,dynamic_uniform,42,21.348972300067544,cpu,cpu_eps_12_255,r18_only,pet37,cnn,resnet18,standard,,,35,0.3684210526315789,0.7421875,0.03125,95,128,0.7109375,0.0470588505268096,,0.1698659114651188,0.8317038640379906,tier_a_cpu,supported,end_to_end_and_estimator,cpu_eps_12_255/runs,cpu_eps_12_255/analysis/all_results.csv,perturbation_budget_sensitivity,12/255,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_eps_12_255.yaml,included_in_cpu_budget_sensitivity_only
cpu_eps_12_255/runs/baseline_diffjpeg/mobilenet_v2/dynamic_uniform/seed_43.json,baseline_diffjpeg,mobilenet_v2,dynamic_uniform,43,21.76700820005499,cpu,cpu_eps_12_255,r18_only,pet37,cnn,resnet18,standard,,,35,0.3684210526315789,0.7421875,0.078125,95,128,0.6640625,0.0470588505268096,,0.1710985437530325,0.8315674737095833,tier_a_cpu,supported,end_to_end_and_estimator,cpu_eps_12_255/runs,cpu_eps_12_255/analysis/all_results.csv,perturbation_budget_sensitivity,12/255,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_eps_12_255.yaml,included_in_cpu_budget_sensitivity_only
cpu_eps_12_255/runs/baseline_diffjpeg/mobilenet_v2/dynamic_uniform/seed_44.json,baseline_diffjpeg,mobilenet_v2,dynamic_uniform,44,21.60258559999056,cpu,cpu_eps_12_255,r18_only,pet37,cnn,resnet18,standard,,,34,0.3578947368421052,0.7421875,0.0390625,95,128,0.703125,0.0470588505268096,,0.16971664687541,0.8322346061468124,tier_a_cpu,supported,end_to_end_and_estimator,cpu_eps_12_255/runs,cpu_eps_12_255/analysis/all_results.csv,perturbation_budget_sensitivity,12/255,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_eps_12_255.yaml,included_in_cpu_budget_sensitivity_only
cpu_eps_12_255/runs/baseline_diffjpeg/mobilenet_v2/dynamic_uniform/seed_45.json,baseline_diffjpeg,mobilenet_v2,dynamic_uniform,45,21.68965180008672,cpu,cpu_eps_12_255,r18_only,pet37,cnn,resnet18,standard,,,34,0.3578947368421052,0.7421875,0.0546875,95,128,0.6875,0.0470588505268096,,0.171444597930531,0.8318961001932621,tier_a_cpu,supported,end_to_end_and_estimator,cpu_eps_12_255/runs,cpu_eps_12_255/analysis/all_results.csv,perturbation_budget_sensitivity,12/255,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_eps_12_255.yaml,included_in_cpu_budget_sensitivity_only
cpu_eps_12_255/runs/baseline_diffjpeg/mobilenet_v2/dynamic_uniform/seed_46.json,baseline_diffjpeg,mobilenet_v2,dynamic_uniform,46,21.482300100149587,cpu,cpu_eps_12_255,r18_only,pet37,cnn,resnet18,standard,,,30,0.3157894736842105,0.7421875,0.0703125,95,128,0.671875,0.0470588505268096,,0.1700654010516397,0.8316630162298679,tier_a_cpu,supported,end_to_end_and_estimator,cpu_eps_12_255/runs,cpu_eps_12_255/analysis/all_results.csv,perturbation_budget_sensitivity,12/255,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_eps_12_255.yaml,included_in_cpu_budget_sensitivity_only
cpu_eps_12_255/runs/baseline_diffjpeg/mobilenet_v2/static_q80/seed_42.json,baseline_diffjpeg,mobilenet_v2,static_q80,42,21.69795649987645,cpu,cpu_eps_12_255,r18_only,pet37,cnn,resnet18,standard,,,37,0.3894736842105263,0.7421875,0.03125,95,128,0.7109375,0.0470588505268096,,0.1729040656233943,0.8280208744108677,tier_a_cpu,supported,end_to_end_and_estimator,cpu_eps_12_255/runs,cpu_eps_12_255/analysis/all_results.csv,perturbation_budget_sensitivity,12/255,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_eps_12_255.yaml,included_in_cpu_budget_sensitivity_only
cpu_eps_12_255/runs/baseline_diffjpeg/mobilenet_v2/static_q80/seed_43.json,baseline_diffjpeg,mobilenet_v2,static_q80,43,21.807072000112385,cpu,cpu_eps_12_255,r18_only,pet37,cnn,resnet18,standard,,,38,0.4,0.7421875,0.03125,95,128,0.7109375,0.0470588505268096,,0.172515869778484,0.8296992480754852,tier_a_cpu,supported,end_to_end_and_estimator,cpu_eps_12_255/runs,cpu_eps_12_255/analysis/all_results.csv,perturbation_budget_sensitivity,12/255,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_eps_12_255.yaml,included_in_cpu_budget_sensitivity_only
cpu_eps_12_255/runs/baseline_diffjpeg/mobilenet_v2/static_q80/seed_44.json,baseline_diffjpeg,mobilenet_v2,static_q80,44,21.51589619996957,cpu,cpu_eps_12_255,r18_only,pet37,cnn,resnet18,standard,,,33,0.3473684210526316,0.7421875,0.03125,95,128,0.7109375,0.0470588505268096,,0.1703280437480619,0.8326339237391949,tier_a_cpu,supported,end_to_end_and_estimator,cpu_eps_12_255/runs,cpu_eps_12_255/analysis/all_results.csv,perturbation_budget_sensitivity,12/255,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_eps_12_255.yaml,included_in_cpu_budget_sensitivity_only
cpu_eps_12_255/runs/baseline_diffjpeg/mobilenet_v2/static_q80/seed_45.json,baseline_diffjpeg,mobilenet_v2,static_q80,45,21.569920799927782,cpu,cpu_eps_12_255,r18_only,pet37,cnn,resnet18,standard,,,35,0.3684210526315789,0.7421875,0.03125,95,128,0.7109375,0.0470588505268096,,0.1705440416578009,0.830317422747612,tier_a_cpu,supported,end_to_end_and_estimator,cpu_eps_12_255/runs,cpu_eps_12_255/analysis/all_results.csv,perturbation_budget_sensitivity,12/255,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_eps_12_255.yaml,included_in_cpu_budget_sensitivity_only
cpu_eps_12_255/runs/baseline_diffjpeg/mobilenet_v2/static_q80/seed_46.json,baseline_diffjpeg,mobilenet_v2,static_q80,46,21.817482799990103,cpu,cpu_eps_12_255,r18_only,pet37,cnn,resnet18,standard,,,32,0.3368421052631579,0.7421875,0.03125,95,128,0.7109375,0.0470588505268096,,0.1718888104248132,0.830550279468298,tier_a_cpu,supported,end_to_end_and_estimator,cpu_eps_12_255/runs,cpu_eps_12_255/analysis/all_results.csv,perturbation_budget_sensitivity,12/255,configs/default.yaml;configs/ei_cpu_reconfirm.yaml;configs/cpu_eps_12_255.yaml,included_in_cpu_budget_sensitivity_only
