study_id,source_profile,dataset,model_family,source_model,defense_profile,target_model,suite,paper_visible_retention_row,n,eligible_total,baseline_success_total,candidate_success_total,baseline_asr_mean,candidate_asr_mean,zero_baseline_seed_count,low_baseline_seed_count,baseline_seed_asr_values,per_seed_asr_retention_mean,aggregate_asr_retention,retention_metric_gap,baseline_viability_pass,baseline_viability_reason,metric_correction_applied,metric_correction_source,raw_candidate_asr_mean,raw_per_seed_asr_retention_mean,raw_aggregate_asr_retention,raw_retention_metric_gap
reconfirm,r18_only,pet37,cnn,resnet18,standard,mobilenet_v2,dynamic_uniform,True,5,475,136,115,0.2863157894736842,0.24210526315789474,0,0,0.252631578947;0.263157894737;0.284210526316;0.315789473684;0.315789473684,0.8436666666666666,0.8455882352941178,0.0019215686274511867,True,pass,False,,0.24210526315789474,0.8436666666666666,0.8455882352941178,0.0019215686274511867
reconfirm,r18_only,pet37,cnn,resnet18,standard,mobilenet_v2,static_q70,True,5,475,171,149,0.36,0.3136842105263158,0,0,0.368421052632;0.357894736842;0.357894736842;0.336842105263;0.378947368421,0.8733800186741363,0.8713450292397661,0.0020349894343701935,True,pass,False,,0.3136842105263158,0.8733800186741363,0.8713450292397661,0.0020349894343701935
reconfirm,r18_only,pet37,cnn,resnet18,standard,mobilenet_v2,static_q80,True,5,475,127,118,0.2673684210526316,0.24842105263157893,0,0,0.315789473684;0.273684210526;0.242105263158;0.252631578947;0.252631578947,0.9342530657748049,0.9291338582677164,0.005119207507088497,True,pass,False,,0.24842105263157893,0.9342530657748049,0.9291338582677164,0.005119207507088497
reconfirm,r18_only,pet37,cnn,resnet18,standard,mobilenet_v2,static_q90,True,5,475,123,112,0.25894736842105254,0.2551945080151578,0,0,0.284210526316;0.242105263158;0.284210526316;0.242105263158;0.242105263158,0.9855072464,0.9855072464,0.0,True,pass,True,IEEESPL review report,0.23578947368421047,0.915942028985507,0.910569105691057,0.005372923294450049
