study_id,source_profile,dataset,model_family,source_model,defense_profile,target_model,suite,paper_visible_retention_row,n,eligible_total,baseline_success_total,candidate_success_total,baseline_asr_mean,candidate_asr_mean,zero_baseline_seed_count,low_baseline_seed_count,baseline_seed_asr_values,per_seed_asr_retention_mean,aggregate_asr_retention,retention_metric_gap,baseline_viability_pass,baseline_viability_reason
cpu_eps_4_255,r18_only,pet37,cnn,resnet18,standard,mobilenet_v2,dynamic_uniform,True,5,475,100,100,0.2105263157894736,0.2105263157894736,0,0,0.147368421053;0.210526315789;0.178947368421;0.210526315789;0.305263157895,1.0246884960880909,1.0,0.0246884960880906,True,pass
cpu_eps_4_255,r18_only,pet37,cnn,resnet18,standard,mobilenet_v2,static_q80,True,5,475,99,83,0.2084210526315789,0.1747368421052631,0,0,0.242105263158;0.210526315789;0.231578947368;0.189473684211;0.168421052632,0.8394180939833114,0.8383838383838383,0.001034255599473,True,pass
