study_id,source_profile,dataset,model_family,source_model,defense_profile,target_model,suite,paper_visible_retention_row,n,eligible_total,baseline_success_total,candidate_success_total,baseline_asr_mean,candidate_asr_mean,zero_baseline_seed_count,low_baseline_seed_count,baseline_seed_asr_values,per_seed_asr_retention_mean,aggregate_asr_retention,retention_metric_gap,baseline_viability_pass,baseline_viability_reason
cpu_structure_frequency_only,r18_only,pet37,cnn,resnet18,standard,mobilenet_v2,dynamic_uniform,True,5,475,139,115,0.2926315789473684,0.2421052631578947,0,0,0.263157894737;0.263157894737;0.273684210526;0.315789473684;0.347368421053,0.8273100233100233,0.827338129496403,2.810618637960616e-05,True,pass
cpu_structure_frequency_only,r18_only,pet37,cnn,resnet18,standard,mobilenet_v2,static_q80,True,5,475,126,119,0.2652631578947368,0.2505263157894736,0,0,0.305263157895;0.273684210526;0.242105263158;0.252631578947;0.252631578947,0.9468967439357244,0.9444444444444444,0.0024522994912801,True,pass
