path,method,target_model,suite,seed,duration_sec,device,study_id,source_profile,dataset,model_family,source_model,defense_profile,thread_env_CUDA_VISIBLE_DEVICES,thread_env_MKL_NUM_THREADS,thread_env_OMP_NUM_THREADS,adversarial_successes,asr,clean_accuracy,clean_drop,eligible_examples,examples,jpeg_clean_accuracy,linf,lpips,mean_estimator_time,ssim
reviewer_cifar10/runs/baseline_diffjpeg/cifar10_resnet18/static_q80/seed_45.json,baseline_diffjpeg,cifar10_resnet18,static_q80,45,20.217580199998338,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.0902034958344302,0.9527621231973172
reviewer_cifar10/runs/baseline_diffjpeg/cifar10_resnet18/static_q80/seed_46.json,baseline_diffjpeg,cifar10_resnet18,static_q80,46,20.152849400008563,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.0898389010426399,0.9527825489640236
reviewer_cifar10/runs/baseline_diffjpeg/cifar10_resnet18/static_q90/seed_42.json,baseline_diffjpeg,cifar10_resnet18,static_q90,42,20.12943699999596,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,2,0.08,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0900048098951629,0.9511880874633788
reviewer_cifar10/runs/baseline_diffjpeg/cifar10_resnet18/static_q90/seed_43.json,baseline_diffjpeg,cifar10_resnet18,static_q90,43,20.149829800007865,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0899487593748441,0.9515523202717304
reviewer_cifar10/runs/baseline_diffjpeg/cifar10_resnet18/static_q90/seed_44.json,baseline_diffjpeg,cifar10_resnet18,static_q90,44,20.26666540000588,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,2,0.08,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.09050138437442,0.9513851292431356
reviewer_cifar10/runs/baseline_diffjpeg/cifar10_resnet18/static_q90/seed_45.json,baseline_diffjpeg,cifar10_resnet18,static_q90,45,20.21842329998617,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0903747604170348,0.9519745409488678
reviewer_cifar10/runs/baseline_diffjpeg/cifar10_resnet18/static_q90/seed_46.json,baseline_diffjpeg,cifar10_resnet18,static_q90,46,20.20736420000321,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0900350375004563,0.951730750501156
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/dynamic_uniform/seed_42.json,baseline_strong,cifar10_resnet18,dynamic_uniform,42,55.64633240000694,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2745303255219369,0.9439326785504818
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/dynamic_uniform/seed_43.json,baseline_strong,cifar10_resnet18,dynamic_uniform,43,55.6457452000177,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2739221979163631,0.943832878023386
reviewer_cifar10/runs/baseline_strong/cifar10_resnet18/dynamic_uniform/seed_44.json,baseline_strong,cifar10_resnet18,dynamic_uniform,44,55.79104429998552,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.2751383291667176,0.9439459405839444
