study_id,source_profile,dataset,model_family,source_model,defense_profile,target_model,suite,n,baseline_asr_mean,baseline_asr_std,candidate_asr_mean,candidate_asr_std,delta_asr_mean,delta_asr_std,delta_asr_ci_low,delta_asr_ci_high,asr_retention_mean,asr_retention_std,baseline_duration_sec_mean,baseline_duration_sec_std,candidate_duration_sec_mean,candidate_duration_sec_std,runtime_speedup_mean,runtime_speedup_std,baseline_estimator_time_mean,baseline_estimator_time_std,candidate_estimator_time_mean,candidate_estimator_time_std,estimator_speedup_mean,estimator_speedup_std,baseline_clean_drop_mean,candidate_clean_drop_mean,clean_drop_delta_mean,baseline_lpips_mean,candidate_lpips_mean,baseline_ssim_mean,candidate_ssim_mean,runtime_delta_mean,runtime_t_stat,runtime_p_value,efficiency_win,runtime_p_value_holm,runtime_faster_significant
reviewer_defended,cifar10_robustbench,cifar10,robustbench,robustbench:cifar10:Linf:Wong2020Fast,linf_robust,robustbench:cifar10:Linf:Engstrom2019Robustness,dynamic_uniform,5,0.0862068965517241,0.0105581454430309,0.0793103448275862,0.0038552896163789,-0.0068965517241379,0.0112400041469011,-0.020852860213006,0.0070597567647302,0.9322727272727274,0.1311542842647228,29.715663420001512,0.8154830489093757,12.448785740003222,0.0929451430630084,2.387498584106747,0.0823318603852861,0.2765342799996991,0.0077141573603413,0.086211017082193,0.0006695597062394,3.2082328333930654,0.1099940638370657,0.015625,0.015625,0.0,,,0.9486059114336968,0.9478596061468124,17.266877679998288,42.83727199494052,8.876829656339951e-07,False,1.7753659312679902e-06,True
reviewer_defended,cifar10_robustbench,cifar10,robustbench,robustbench:cifar10:Linf:Wong2020Fast,linf_robust,robustbench:cifar10:Linf:Engstrom2019Robustness,static_q70,5,0.0862068965517241,0.0060957481136771,0.0862068965517241,0.0,2.775557561562892e-18,0.0060957481136771,-0.0075688709748714,0.0075688709748714,1.004040404040404,0.0716388817232207,28.906299659999785,0.2975631283445037,12.416579840000486,0.1187778011947043,2.3280723504122207,0.0161519623292592,0.2688029816671284,0.0028535387031802,0.086321000833171,0.0008651612708763,3.1140478856267224,0.0232427768997685,0.0078125,0.0078125,0.0,,,0.94838228225708,0.9475997447967528,16.4897198199993,166.56590581207624,3.896480089884819e-09,False,1.9482400449424092e-08,True
reviewer_defended,cifar10_robustbench,cifar10,robustbench,robustbench:cifar10:Linf:Wong2020Fast,linf_robust,robustbench:cifar10:Linf:Engstrom2019Robustness,static_q80,5,0.0810344827586206,0.0047217461853893,0.0862068965517241,0.0105581454430309,0.0051724137931034,0.0115658688491368,-0.0091885091648161,0.019533336751023,1.0666666666666669,0.1490711984999859,28.985942119994437,0.1309835710029697,12.505693180003435,0.0385795865956874,2.3178382040848384,0.0128643340101744,0.2695083781249802,0.0014069906928178,0.086785215625423,0.0006592452698981,3.10565957496533,0.0349364797636532,0.0234375,0.0234375,0.0,,,0.948487676680088,0.9475817978382112,16.480248939990997,267.3461372575987,5.871987102814351e-10,False,4.697589682251482e-09,True
reviewer_defended,cifar10_robustbench,cifar10,robustbench,robustbench:cifar10:Linf:Wong2020Fast,linf_robust,robustbench:cifar10:Linf:Engstrom2019Robustness,static_q90,5,0.0775862068965517,0.0060957481136771,0.0810344827586206,0.0047217461853893,0.0034482758620689,0.0047217461853893,-0.0024145463849849,0.0093110981091229,1.047222222222222,0.0648478751662708,28.949048519995998,0.0656394796526906,12.49684971999377,0.1175077492833178,2.316701767278124,0.025999942034109,0.2691012283329352,0.0005588986946302,0.0868669347919421,0.000736840126276,3.098069999376762,0.0317725709486653,0.0,0.0,0.0,,,0.9484753847122191,0.9477133944630622,16.452198800002225,211.56700380652555,1.4971483320581827e-09,False,1.0480038324407278e-08,True
reviewer_defended,cifar10_robustbench,cifar10,robustbench,robustbench:cifar10:Linf:Wong2020Fast,linf_robust,robustbench:cifar10:Linf:Rice2020Overfitting,dynamic_uniform,5,0.0954954954954954,0.0102718506765688,0.0864864864864864,0.0102718506765688,-0.009009009009009,6.254634441385502e-18,-0.009009009009009,-0.009009009009009,0.9047474747474747,0.0106516576375467,60.38513182000024,0.1947164907030092,43.97936670000199,0.4963221934950503,1.3731768500029198,0.0164949967058633,0.2692415647921128,0.0017208810402972,0.0884564358338442,0.0020933733565232,3.045061962581663,0.0705275583960636,0.0140625,0.0140625,0.0,,,0.9486059114336968,0.9478596061468124,16.40576511999825,65.78553390336499,1.5993036433736113e-07,False,4.797910930120834e-07,True
reviewer_defended,cifar10_robustbench,cifar10,robustbench,robustbench:cifar10:Linf:Wong2020Fast,linf_robust,robustbench:cifar10:Linf:Rice2020Overfitting,static_q70,5,0.1171171171171171,0.009009009009009,0.1099099099099099,0.0133625197965687,-0.0072072072072072,0.0173291748303345,-0.0287242197126124,0.014309805298198,0.944139194139194,0.1404386957998838,59.61085024000495,1.8733322520644176,44.08637904000352,0.1335797229092288,1.352151319475809,0.0428419957796669,0.2658572591675087,0.0080347227438535,0.088323833959051,0.000592913439341,3.0103806661196124,0.1021197841393779,0.0234375,0.0234375,0.0,,,0.94838228225708,0.9475997447967528,15.524471200001424,18.436685353692265,2.546359647989026e-05,False,2.546359647989026e-05,True
reviewer_defended,cifar10_robustbench,cifar10,robustbench,robustbench:cifar10:Linf:Wong2020Fast,linf_robust,robustbench:cifar10:Linf:Rice2020Overfitting,static_q80,5,0.0972972972972972,0.0117463106400047,0.0936936936936936,0.0136628386379307,-0.0036036036036036,0.0136628386379307,-0.0205682584535895,0.0133610512463823,0.9674125874125874,0.1384046644512573,60.34181193999248,0.2098296630950514,44.00491022000206,0.1167424538833841,1.3712565500101808,0.0050813632328848,0.2687951875003516,0.000735917135154,0.0882864827080387,0.0004066663901925,3.044627284147244,0.015464419234901,0.015625,0.015625,0.0,,,0.948487676680088,0.9475817978382112,16.33690171999042,175.5883634994011,3.1553273947085472e-09,False,1.8931964368251282e-08,True
reviewer_defended,cifar10_robustbench,cifar10,robustbench,robustbench:cifar10:Linf:Wong2020Fast,linf_robust,robustbench:cifar10:Linf:Rice2020Overfitting,static_q90,5,0.0684684684684684,0.0049344374550014,0.0684684684684684,0.0049344374550014,0.0,0.0063703313620409,-0.0079098111088746,0.0079098111088746,1.0035714285714286,0.0948279860525126,60.26091961999773,0.1563883361108851,44.35472504000063,0.5347455575611385,1.358740467897869,0.0133200387891669,0.2689003795832833,0.0009372443404717,0.0893593845818638,0.0017361864660274,3.009931737939873,0.0470177766837304,-0.0078125,-0.0078125,0.0,,,0.9484753847122191,0.9477133944630622,15.9061945799971,87.17512801723738,5.1900314617925824e-08,False,2.076012584717033e-07,True
